id,Secteur,Poste,Entreprise,Ville,Date_de_publication,Lien,Experience,Contrat,Niveau_etude
job_8397,Finance,Développeur Python,BNP Paribas,Lyon,2025-06-16,https://www.glassdoor.fr/job/5893,50k - 70k € par an,CDI,Bac+5
job_3960,Tech,Risk Manager,BNP Paribas,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/1288,50k - 70k € par an,CDI,Bac+5
job_9242,Finance,Data Scientist,Société Générale,Lyon,2025-06-16,https://www.glassdoor.fr/job/2726,50k - 70k € par an,CDI,Bac+5
job_9652,Finance,Machine Learning Engineer,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/5990,50k - 70k € par an,CDI,Bac+5
job_6344,Finance,Développeur Python,Société Générale,Bordeaux,2025-06-16,https://www.glassdoor.fr/job/6358,50k - 70k € par an,CDI,Bac+5
job_6323,Tech,Risk Manager,BNP Paribas,Nice,2025-06-16,https://www.glassdoor.fr/job/8732,50k - 70k € par an,CDI,Bac+5
job_6436,Finance,Machine Learning Engineer,BNP Paribas,Paris,2025-06-16,https://www.glassdoor.fr/job/4868,50k - 70k € par an,CDI,Bac+5
job_1819,Finance,Machine Learning Engineer,BNP Paribas,Paris,2025-06-16,https://www.glassdoor.fr/job/9862,50k - 70k € par an,CDI,Bac+5
job_6902,Finance,Software Engineer,Crédit Agricole,Lyon,2025-06-16,https://www.glassdoor.fr/job/6266,50k - 70k € par an,CDI,Bac+5
job_8145,Finance,Développeur Python,Crédit Agricole,Marseille,2025-06-16,https://www.glassdoor.fr/job/7592,50k - 70k € par an,CDI,Bac+5
job_4997,Tech,Data Scientist,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/2925,50k - 70k € par an,CDI,Bac+5
job_2283,Tech,Machine Learning Engineer,BNP Paribas,Nice,2025-06-16,https://www.glassdoor.fr/job/6486,50k - 70k € par an,CDI,Bac+5
job_2949,Finance,Machine Learning Engineer,Société Générale,Paris,2025-06-16,https://www.glassdoor.fr/job/1522,50k - 70k € par an,CDI,Bac+5
