Id,Secteur,Poste,Entreprise,Ville,Date_de_publication,Lien,Experience,Contrat,Niveau_etude
57272,Data Engineer,Data Engineer Lead,DataCorp,Casablanca,2023-09-24,https://linkedin.com/jobs/view/57272,5 ans,CDI,Doctorat
82354,Financial Analyst,Financial Analyst Senior,DeepMind,San Francisco,2023-01-25,https://linkedin.com/jobs/view/82354,3 ans,CDD,Bac +3
79676,Financial Analyst,Financial Analyst Junior,DeepMind,New York,2025-12-01,https://linkedin.com/jobs/view/79676,4 ans,CDI,Bac +3
68028,Financial Analyst,Financial Analyst Lead,DeepMind,Lyon,2025-03-25,https://linkedin.com/jobs/view/68028,5 ans,Freelance,Bac +2
74504,Full Stack Developer,Full Stack Developer Junior,FinCorp,Casablanca,2023-07-06,https://linkedin.com/jobs/view/74504,4 ans,CDD,Bac +5
19367,Data Scientist,Data Scientist Intern,AI Technologies,Lyon,2025-05-25,https://linkedin.com/jobs/view/19367,5 ans,CDI,Bac +2
95734,Full Stack Developer,Full Stack Developer Junior,CloudVision,Lyon,2024-03-21,https://linkedin.com/jobs/view/95734,1 ans,Alternance,Master
40488,Data Engineer,Data Engineer Senior,DataCorp,Casablanca,2024-08-20,https://linkedin.com/jobs/view/40488,5 ans,CDD,Bac +5
48233,Financial Analyst,Financial Analyst Junior,FinanceX,Amsterdam,2024-02-25,https://linkedin.com/jobs/view/48233,4 ans,CDD,Bac +5
89794,Data Engineer,Data Engineer Lead,CyberGuard,Berlin,2025-08-21,https://linkedin.com/jobs/view/89794,6 ans,Alternance,Doctorat
99162,Data Scientist,Data Scientist Intern,CloudWorks,San Francisco,2025-08-22,https://linkedin.com/jobs/view/99162,6 ans,Freelance,Bac +2
24168,DevOps,DevOps Intern,RiskNet,Berlin,2024-11-25,https://linkedin.com/jobs/view/24168,2 ans,Alternance,Doctorat
59857,Financial Analyst,Financial Analyst Junior,CloudVision,Casablanca,2023-10-24,https://linkedin.com/jobs/view/59857,1 ans,CDI,Bac +2
32823,Security Analyst,Security Analyst Lead,InnovateTech,San Francisco,2024-10-01,https://linkedin.com/jobs/view/32823,7 ans,Alternance,Bac +2
86886,Data Analyst,Data Analyst Intern,CloudWorks,London,2025-11-20,https://linkedin.com/jobs/view/86886,6 ans,CDI,Bac +2
31056,Financial Analyst,Financial Analyst Lead,FinanceX,Lyon,2023-11-24,https://linkedin.com/jobs/view/31056,4 ans,CDD,Master
77308,Data Scientist,Data Scientist Senior,CloudWorks,Berlin,2025-01-22,https://linkedin.com/jobs/view/77308,7 ans,CDI,Bac +5
35284,Software Engineer,Software Engineer Junior,CloudVision,Casablanca,2023-12-17,https://linkedin.com/jobs/view/35284,6 ans,CDI,Bac +2
71611,Financial Analyst,Financial Analyst Lead,PythonTech,Lyon,2025-04-09,https://linkedin.com/jobs/view/71611,6 ans,Alternance,Doctorat
96219,Cloud Engineer,Cloud Engineer Junior,CloudWorks,Casablanca,2025-05-25,https://linkedin.com/jobs/view/96219,5 ans,Alternance,Bac +5
54369,Financial Analyst,Financial Analyst Junior,CyberGuard,San Francisco,2024-05-12,https://linkedin.com/jobs/view/54369,7 ans,Alternance,Bac +3
12118,Software Engineer,Software Engineer Lead,AI Technologies,London,2024-03-01,https://linkedin.com/jobs/view/12118,6 ans,CDD,Master
37425,Investment,Investment Intern,FinCorp,New York,2023-01-06,https://linkedin.com/jobs/view/37425,3 ans,Freelance,Doctorat
99742,Accounting,Accounting Senior,CyberGuard,London,2024-11-06,https://linkedin.com/jobs/view/99742,7 ans,Freelance,Master
22153,Network Engineer,Network Engineer Lead,DeepMind,London,2024-04-04,https://linkedin.com/jobs/view/22153,1 ans,Freelance,Bac +3
87746,Machine Learning Engineer,Machine Learning Engineer Senior,DataBrains,San Francisco,2023-06-07,https://linkedin.com/jobs/view/87746,7 ans,Alternance,Master
32344,Financial Analyst,Financial Analyst Junior,CyberGuard,Lyon,2024-12-07,https://linkedin.com/jobs/view/32344,6 ans,Alternance,Doctorat
48154,Data Scientist,Data Scientist Junior,PythonTech,Marrakesh,2023-06-03,https://linkedin.com/jobs/view/48154,3 ans,Alternance,Doctorat
35393,Data Engineer,Data Engineer Intern,RiskNet,Casablanca,2023-03-18,https://linkedin.com/jobs/view/35393,2 ans,Freelance,Bac +3
52905,Software Engineer,Software Engineer Junior,CloudWorks,London,2024-10-22,https://linkedin.com/jobs/view/52905,5 ans,CDI,Master
50682,Risk Management,Risk Management Intern,FinCorp,New York,2024-09-04,https://linkedin.com/jobs/view/50682,5 ans,CDD,Bac +3
51107,Financial Analyst,Financial Analyst Lead,CloudWorks,Paris,2025-09-07,https://linkedin.com/jobs/view/51107,1 ans,Stage,Bac +3
97719,Investment,Investment Lead,SoftWare Solutions,Amsterdam,2024-02-07,https://linkedin.com/jobs/view/97719,2 ans,CDD,Bac +5
49104,IT Manager,IT Manager Junior,AI Technologies,Lyon,2024-10-18,https://linkedin.com/jobs/view/49104,3 ans,Freelance,Bac +2
84458,Data Scientist,Data Scientist Intern,InnovateTech,San Francisco,2023-04-19,https://linkedin.com/jobs/view/84458,5 ans,Freelance,Bac +3
48528,Accounting,Accounting Lead,DataCorp,San Francisco,2023-12-06,https://linkedin.com/jobs/view/48528,5 ans,Stage,Master
91637,Data Engineer,Data Engineer Junior,RiskNet,Marrakesh,2023-05-22,https://linkedin.com/jobs/view/91637,5 ans,Stage,Master
17401,Accounting,Accounting Intern,CyberGuard,New York,2025-02-26,https://linkedin.com/jobs/view/17401,6 ans,CDD,Bac +5
35559,Data Analyst,Data Analyst Intern,AI Technologies,Lyon,2024-02-11,https://linkedin.com/jobs/view/35559,6 ans,CDI,Bac +3
13357,Business Intelligence,Business Intelligence Senior,CloudVision,New York,2024-06-16,https://linkedin.com/jobs/view/13357,2 ans,Freelance,Bac +3
86211,Risk Management,Risk Management Intern,AI Technologies,Amsterdam,2025-06-13,https://linkedin.com/jobs/view/86211,7 ans,Alternance,Bac +5
60690,Accounting,Accounting Senior,DataBrains,London,2025-06-14,https://linkedin.com/jobs/view/60690,4 ans,CDI,Bac +5
63901,Accounting,Accounting Junior,AI Technologies,Berlin,2025-07-28,https://linkedin.com/jobs/view/63901,2 ans,Freelance,Bac +5
32804,Data Analyst,Data Analyst Junior,AI Technologies,Lyon,2023-02-24,https://linkedin.com/jobs/view/32804,1 ans,CDD,Bac +5
19573,Risk Management,Risk Management Senior,FinanceX,Toronto,2025-04-21,https://linkedin.com/jobs/view/19573,4 ans,Freelance,Bac +3
18081,Accounting,Accounting Intern,FinCorp,Marrakesh,2023-11-22,https://linkedin.com/jobs/view/18081,5 ans,Stage,Master
72475,Risk Management,Risk Management Lead,DataBrains,New York,2023-07-06,https://linkedin.com/jobs/view/72475,6 ans,CDI,Master
93578,Data Analyst,Data Analyst Junior,CloudWorks,Paris,2023-09-23,https://linkedin.com/jobs/view/93578,7 ans,CDD,Doctorat
83958,Financial Analyst,Financial Analyst Senior,SoftWare Solutions,New York,2024-07-18,https://linkedin.com/jobs/view/83958,6 ans,Freelance,Master
10702,Data Scientist,Data Scientist Intern,AI Technologies,Marrakesh,2025-02-16,https://linkedin.com/jobs/view/10702,5 ans,Alternance,Bac +3
97687,Accounting,Accounting Junior,PythonTech,Berlin,2023-07-28,https://linkedin.com/jobs/view/97687,3 ans,CDI,Bac +3
53312,Financial Analyst,Financial Analyst Lead,PythonTech,Amsterdam,2025-08-28,https://linkedin.com/jobs/view/53312,3 ans,Freelance,Doctorat
16283,Accounting,Accounting Junior,RiskNet,Amsterdam,2024-11-02,https://linkedin.com/jobs/view/16283,1 ans,Alternance,Bac +5
70747,Accounting,Accounting Senior,CloudWorks,Lyon,2024-09-25,https://linkedin.com/jobs/view/70747,3 ans,Stage,Bac +3
22806,Accounting,Accounting Junior,DeepMind,Paris,2024-09-09,https://linkedin.com/jobs/view/22806,1 ans,Freelance,Bac +3
40661,Software Engineer,Software Engineer Senior,RiskNet,Marrakesh,2023-10-01,https://linkedin.com/jobs/view/40661,5 ans,CDI,Master
86328,Finance,Finance Senior,InvestPlus,Marrakesh,2023-07-08,https://linkedin.com/jobs/view/86328,6 ans,Freelance,Master
19112,Machine Learning Engineer,Machine Learning Engineer Intern,DeepMind,San Francisco,2024-08-23,https://linkedin.com/jobs/view/19112,5 ans,CDI,Bac +2
20977,Python Developer,Python Developer Junior,RiskNet,San Francisco,2024-06-23,https://linkedin.com/jobs/view/20977,6 ans,CDI,Bac +5
67311,IT Manager,IT Manager Senior,FinanceX,Amsterdam,2025-09-10,https://linkedin.com/jobs/view/67311,7 ans,CDI,Bac +5
74068,Network Engineer,Network Engineer Senior,RiskNet,Casablanca,2023-03-16,https://linkedin.com/jobs/view/74068,2 ans,Alternance,Bac +2
8251944,IT,JAVA Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/java-developer-mf-8251944,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251945,IT,JAVA JEE Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/java-jee-developer-mf-8251945,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251946,IT,JAVASCRIPT Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/javascript-developer-mf-8251946,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251947,IT,KOTLIN Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/kotlin-developer-mf-8251947,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251948,IT,LARAVEL Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/laravel-developer-mf-8251948,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251949,IT,NODE.JS Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/nodejs-developer-mf-8251949,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251950,IT,OBJECTIVE-C Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/objective-c-developer-mf-8251950,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251951,IT,PHP Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/php-developer-mf-8251951,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251952,IT,PYTHON Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/python-developer-mf-8251952,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251953,IT,QA Tester (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/qa-tester-mf-8251953,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251954,IT,REACT Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/react-developer-mf-8251954,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251955,IT,RUBY ON RAILS Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/ruby-on-rails-developer-mf-8251955,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251956,IT,SWIFT Developer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/swift-developer-mf-8251956,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251957,IT,Test and Validation Engineer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/test-validation-engineer-mf-8251957,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251958,IT,Test Automation Engineer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/test-automation-engineer-mf-8251958,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251959,IT,UX / UI Designer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/ux-ui-designer-mf-8251959,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251960,IT,AWS Cloud Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/aws-cloud-architect-mf-8251960,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251961,IT,AWS Solutions Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/aws-solutions-architect-mf-8251961,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251962,IT,AZURE Solutions Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/azure-solutions-architect-mf-8251962,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251963,IT,Cloud Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/cloud-architect-mf-8251963,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251964,IT,Cloud Computing and Virtualization Engineer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/cloud-computing-virtualization-engineer-mf-8251964,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251965,IT,Cloud Engineer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/cloud-engineer-mf-8251965,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251966,IT,Cloud Microservices Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/cloud-microservices-architect-mf-8251966,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251967,IT,Cloud System Administrator (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/cloud-system-administrator-mf-8251967,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251968,IT,Cloud System Integrator (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/cloud-system-integrator-mf-8251968,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251969,IT,Cyber Security Engineer (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/cyber-security-engineer-mf-8251969,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251971,IT,DATASTAGE Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/datastage-architect-mf-8251971,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251972,IT,GENESYS Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/genesys-architect-mf-8251972,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251973,IT,Network Architect (M/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/network-architect-mf-8251973,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251974,IT,DBA IMS/DB2 Z/OS(H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/dba-imsdb2-zoshf-8251974,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251975,IT,Z/OS System Engineer Senior Storage(H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/zos-system-engineer-senior-storagehf-8251975,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8251976,IT,Ingénieur Système Z/OS Middleware (H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/ingenieur-systeme-zos-middleware-hf-8251976,Expérience entre 5 ans et 10 ans,"CDI, CDD - Freelance",Bac+3
8338269,IT,Consultant SAP ABAP (H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/consultant-sap-abap-hf-8338269,Expérience entre 2 ans et 5 ans,CDI - Freelance,Bac+3
8338270,IT,Consultant SAP FI-CO/PS (H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/consultant-sap-fi-cops-hf-8338270,Expérience entre 2 ans et 5 ans,CDI - Freelance,Bac+3
8338271,IT,Consultant SAP EHS (H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/consultant-sap-ehs-hf-8338271,Expérience entre 2 ans et 5 ans,CDI - Freelance,Bac+3
8338272,IT,Consultant SAP Senior (H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/consultant-sap-senior-hf-8338272,Expérience entre 2 ans et 5 ans,CDI - Freelance,Bac+3
8338273,IT,Consultant SAP MM/SD/EWM/PP/QM/CAR (H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/consultant-sap-mmsdewmppqmcar-hf-8338273,Expérience entre 2 ans et 5 ans,CDI - Freelance,Bac+3
8338274,IT,Lead Développeur Java JEE (H/F),AFRICASHORE,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/lead-developpeur-java-jee-hf-8338274,Expérience entre 5 ans et 10 ans,CDI - Freelance,Bac+3
8331784,IT,Développeur .Net,BOTTU,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/developpeur-net-8331784,Expérience entre 2 ans et 5 ans,CDI,Bac+5 et plus
8869542,IT,Investment Program Data and Reporting Assistant  - Casablanca,,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/investment-program-data-reporting-assistant-casablanca-8869542,"Etudiant, jeune diplômé & Débutant < 2 ans","CDI, CDD & Stage","Bac+3, Bac+4 & Bac+5 et plus"
8897657,IT,Assistant de Production en Réception d´Appel Service Technique - Casablanca,TECTRA RECRUTEMENT MAROC,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/assistant-production-reception-appel-service-technique-casablanca-8897657,Débutant < 2 ans,CDI,Bac
8898355,IT,Technicien IT - Rabat,TECTRA RABAT - KENITRA,,2025-06-04,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/technicien-it-rabat-8898355,Débutant < 2 ans et plus,Intérim,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus"
7237448,IT,Contrôleur de Gestion - Marrakech,CAP AGRO,,2025-05-31,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/controleur-gestion-7237448,Expérience entre 2 ans et 5 ans,CDI,Bac+5 et plus
8893136,IT,Product Manager (Présentiel) - Rabat,AFRICAWORK,,2025-05-31,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/product-manager-presentiel-rabat-8893136,Expérience entre 2 ans et 5 ans,CDI,Bac+5 et plus
8893282,IT,Développeur Odoo et CRM - Casablanca,CALLIOPE,,2025-05-31,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/developpeur-odoo-crm-casablanca-8893282,Expérience entre 2 ans et 5 ans et plus,CDI,"Bac+3, Bac+4 & Bac+5 et plus"
8893801,IT,Chef de Projet Odoo & CRM - Casablanca,CALLIOPE,,2025-05-31,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/chef-projet-odoo-crm-casablanca-8893801,Expérience entre 2 ans et 5 ans et plus,CDI,Bac+4 & Bac+5 et plus
8889141,IT,Développeur BI – Tableau / Python - Casablanca,VISION BUSINESS CONSULTING,,2025-05-28,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/developpeur-bi-tableau-python-casablanca-8889141,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Freelance,Bac+5 et plus
8889151,IT,Lead Data Engineer / Architecte Data (Freelance) - Casablanca,VISION BUSINESS CONSULTING,,2025-05-28,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/lead-data-engineer-architecte-data-freelance-casablanca-8889151,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Freelance,Bac+5 et plus
8884011,IT,Opérateur de Saisie  - Casablanca,GROUPE TECTRA,,2025-05-24,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/operateur-saisie-casablanca-8884011,Expérience entre 2 ans et 5 ans,Intérim,Bac+2
8880057,IT,Technicien SI - Casablanca,EDVANTIS HIGHER EDUCATION GROUP,,2025-05-22,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/technicien-si-casablanca-8880057,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDI,Bac+2 & Bac+3
8408022,IT,Développeur ERP Finance - Rabat,,,2025-05-21,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/developpeur-erp-finance-rabat-8408022,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,CDI,Bac+4 & Bac+5 et plus
8864606,IT,Commercial Sédentaire - Temara,ALUNIONPROFIL SYSTEME,,2025-05-20,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/commercial-sedentaire-temara-8864606,Expérience entre 2 ans et 5 ans et plus,CDI,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus"
8872390,IT,Développeur Odoo - Casablanca,KARTNER INVEST,,2025-05-17,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/developpeur-odoo-casablanca-8872390,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,CDI,"Bac+3, Bac+4 & Bac+5 et plus"
8872255,IT,Product Owner Senior – Secteur Recrutement (Présentiel) - Rabat,AFRICAWORK,,2025-05-16,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/product-owner-senior-secteur-recrutement-presentiel-rabat-8872255,Débutant < 2 ans et plus,CDI,"Bac+3, Bac+4 & Bac+5 et plus"
8828019,IT,Technicien de Bâtiment - Bureau d´Études - Temara,ALUNIONPROFIL SYSTEME,,2025-05-15,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/technicien-batiment-bureau-etudes-temara-8828019,Expérience entre 2 ans et 5 ans et plus,CDI,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus"
8853339,IT,Technicien Devis - Casablanca,SELHA MAROC,,2025-05-15,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/technicien-methodes-devis-casablanca-8853339,Expérience entre 2 ans et 5 ans,CDI,Bac+2
8870649,IT,Développeur LARAVEL freelance - Travail à Distance,EMPLOI.MA,,2025-05-15,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/developpeur-laravel-freelance-travail-distance-8870649,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Freelance,"Bac+2, Bac+3, Bac+4 - Bac+5 et plus"
8870653,IT,Développeur DRUPAL freelance - Travail à Distance,EMPLOI.MA,,2025-05-15,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/developpeur-drupal-freelance-travail-distance-8870653,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Freelance,"Bac+2, Bac+3, Bac+4 - Bac+5 et plus"
8869134,IT,Stagiaire Technicien IT - Marrakech,BEINTERIM,,2025-05-14,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/stagiaire-technicien-it-marrakech-8869134,"Etudiant, jeune diplômé",Stage,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus"
8867333,IT,Technicien IT  - Bouskoura,SEPALUMIC,,2025-05-13,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/technicien-it-bouskoura-8867333,Expérience entre 2 ans et 5 ans et plus,CDI,"Bac+3, Bac+4 & Bac+5 et plus"
8864514,IT,Administrateur Systèmes et Sécurité H/F - Casablanca,,,2025-05-10,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/administrateur-systemes-securite-hf-casablanca-8864514,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDI,Bac+2 & Bac+3
8861772,IT,Responsable SI  - Mohammedia,BEINTERIM,,2025-05-08,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/responsable-si-mohammedia-8861772,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,CDI,Bac+5 et plus
8862026,IT,Technicien IT - Casablanca,TECTRA AGENCE AIN SBAA,,2025-05-08,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/technicien-it-casablanca-8862026,Débutant < 2 ans,Intérim,Bac+2
8856413,IT,Consultant Technico Fonctionnel Odoo  - Casablanca,KARTNER INVEST,,2025-05-06,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/consultant-technico-fonctionnel-odoo-casablanca-8856413,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,CDI,"Bac+3, Bac+4 & Bac+5 et plus"
8030490,IT,Chargé Développement SI (Développeur .NET),BOTTU,,2025-05-02,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/charge-developpement-si-developpeur-net-8030490,Expérience entre 2 ans et 5 ans,CDI,Bac+5 et plus
8851768,IT,Technicien Help Desk  - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,,2025-05-01,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/technicien-help-desk-casablanca-8851768,Expérience entre 2 ans et 5 ans et plus,CDI,"Bac+2, Bac+3, Bac+4 & Bac+5 et plus"
8907473,Finance,Agent de Réservation  - Marrakech,TECTRA MARRAKECH – HÔTELLERIE,,2025-06-12,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/agent-reservation-marrakech-8907473,Expérience entre 2 ans et 5 ans,Intérim,Bac+2
8906959,Finance,Trésorier - Rabat,AFRICAWORK,,2025-06-11,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/tresorier-rabat-8906959,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,CDI,Bac+5 et plus
8906304,Finance,Chargé(e) de Caisse et de Facturation - Rabat,JOB CONNECT,,2025-06-11,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/chargee-caisse-facturation-rabat-8906304,Expérience entre 2 ans et 5 ans,Intérim,"Bac+3, Bac+4 & Bac+5 et plus"
8902875,Finance,Comptable - Berrechid,TECTRA BERRECHID,,2025-06-10,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/comptable-berrechid-8902875,Expérience entre 2 ans et 5 ans et plus,Intérim,Bac+2 & Bac+3
8904797,Finance,Senior Manager Audit H/F - Rabat,AFRICAWORK,,2025-06-10,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/senior-manager-audit-hf-rabat-8904797,Expérience > 10 ans,CDI,Bac+5 et plus
8902113,Finance,Chef d´Agence - Nador,FONDATION ARRAWAJ,,2025-06-07,https://www.emploi.mahttps://www.emploi.ma/offre-emploi-maroc/chef-agence-nador-8902113,Expérience entre 2 ans et 5 ans et plus,CDI,Bac+4 & Bac+5 et plus
